232,-0.73611,1.529
233,-0.74991,1.7098
234,-0.75336,1.8927
235,-0.74632,2.0773
236,-0.72937,2.2652
237,-0.70272,2.4575
238,-0.66634,2.6554
239,-0.61999,2.86
240,-0.56326,3.0724
241,-0.49554,3.294
242,-0.41604,3.5259
243,-0.32377,3.7697
244,-0.21747,4.027
245,-9.57E-02,4.2994
246,4.43E-02,4.5724
247,0.20171,4.8948
248,0.38199,5.2237
249,0.58704,5.5758
250,0.82032,5.954
251,1.0859,6.3614
252,1.3888,6.8013
253,1.7345,7.2777
254,2.1302,7.7951
255,2.5839,8.3585
256,3.1058,8.9738
257,3.7077,9.6475
258,4.4045,10.388
259,5.214,11.203
260,6.1587,12.104
261,7.266,13.102
262,8.571,14.214
263,10.118,15.454
264,11.962,16.843
265,14.179,18.406
266,16.864,20.169
267,20.145,22.166
268,24.198,24.437
269,29.266,27.025
270,35.69,29.982
271,43.97,33.358
272,54.858,37.194
273,69.526,41.49
274,89.896,46.117
275,119.31,50.584
276,164.06,53.279
277,237.07,48.764
278,367.91,15.603
279,618.25,-155.94
280,682.93,-984.68
281,-499.66,-972.36
282,-589.71,-401.89
283,-506.57,-184.2
284,-446.67,-75.784
285,-406.71,-2.5284
286,-375.96,59.103
287,-345.63,117.54
288,-308.34,174.1
289,-259.05,224.76
290,-197.47,262.23
291,-129.55,279.97
292,-64.812,276.97
293,-11.016,258.25
294,28.94,231.22
295,56.213,202.06
296,73.702,174.48
297,84.381,150.07
298,90.627,129.19
299,94.137,111.63
300,96.065,96.948
301,97.17,84.669
302,97.982,74.357
303,98.861,65.646
304,100.09,58.232
305,101.92,51.866
306,104.62,46.346
307,108.52,41.501
308,114.1,37.184
309,122.12,33.263
310,133.88,29.575
311,151.94,25.914
312,181.95,21.849
313,239.76,16.068
314,392.68,1.0287
315,1831.9,-421.5
316,-481.58,-7.1767
317,-180.35,12.844
318,-94.143,12.725
319,-51.803,10.406
320,-25.265,7.0366
321,-6.7733,2.6288
322,-1.3557,0.84069
323,7.2352,208.84
324,471.26,-132.51
325,-768.48,-250.66
326,-244.85,42.174
327,-153.73,52.249
328,-125.74,63.809
329,-125.45,107.01
330,55.465,298.43
331,362.27,4.4235
332,-0.21762,5.16E-02
333,-2.3715,0.86948
334,-4.4773,2.0551
335,-5.2368,2.8138
336,-5.289,3.2254
337,-4.997,3.4006
338,-4.5451,3.4166
339,-4.0279,3.3236
340,-3.4958,3.1539
341,-2.976,2.9292
342,-2.4835,2.6647
343,-2.0266,2.3713
344,-1.6102,2.0576
345,-1.2377,1.7313
346,-0.91149,1.4011
347,-0.6316,1.0727
348,-0.40131,0.75846
349,-0.22206,0.47154
350,-9.53E-02,0.23043
351,-2.18E-02,6.10E-02
352,-8.19E-05,2.73E-04
353,-2.46E-02,0.10148
354,-8.14E-02,0.44287
355,-0.1402,1.141
356,-0.13921,2.3755
357,3.86E-02,4.2904
358,0.65344,7.6276
359,2.1967,12.801
360,5.7551,21.036
361,13.83,34.295
362,32.857,55.815
363,81.721,88.775
364,224.02,109.1
365,465.19,-172.9
366,119.81,-488.51
367,-107.71,-395.14
368,-201.73,-309.95
369,-267.48,-243.61
370,-325.67,-175.21
371,-374.84,-94.072
372,-407.18,3.2106
373,-414.51,113.03
374,-392.12,228.42
375,-337.62,343.37
376,-245.51,453.11
377,-102.31,545.64
378,104.86,582.01
379,337.99,491.29
380,469.56,270.02
381,441.23,55.536
382,341.78,-64.626
383,246.81,-111.47
384,175.22,-122.01
385,125.6,-118.16
386,90.617,-108.9
387,65.915,-98.432
388,48.212,-88.378
389,35.197,-79.161
390,25.53,-71.021
391,18.223,-63.89
392,12.619,-57.664
393,8.2689,-52.228
394,4.8528,-47.473
395,2.1434,-43.301
396,-2.48E-02,-39.625
397,-1.7742,-36.375
398,-3.1962,-33.489
399,-4.3599,-30.915
400,-5.3184,-28.61
401,-6.1126,-26.539
402,-6.7746,-24.67
403,-7.3295,-22.977
404,-7.7976,-21.439
405,-8.1948,-20.035
406,-8.5341,-18.75
407,-8.8261,-17.569
408,-9.0795,-16.481
409,-9.3015,-15.476
410,-9.4981,-14.543
411,-9.6746,-13.674
412,-9.8351,-12.864
413,-9.9837,-12.105
414,-10.124,-11.392
415,-10.259,-10.72
416,-10.392,-10.084
417,-10.525,-9.4811
418,-10.664,-8.9069
419,-10.81,-8.3579
420,-10.967,-7.8292
421,-10.715,-7.0494
422,-11.384,-6.8557
423,-11.631,-6.3815
424,-11.943,-5.9246
425,-12.345,-5.4814
426,-12.886,-5.0506
427,-13.652,-4.6314
428,-14.81,-4.2237
429,-16.72,-3.8266
430,-20.353,-3.4393
431,-29.24,-3.027
432,-75.042,-2.1843
433,68.416,-3.7625
434,21.235,-3.4908
435,13.961,-4.3742
436,14.942,-8.2344
437,31.15,-34.947
438,-76.671,94.711
439,1.7657,58.198
440,20.227,47.568
441,38.631,43.384
442,60.887,42.931
443,98.666,45.655
444,182.28,47.338
445,463.55,-27.423
446,-359.95,-1075.6
447,-366.52,-179.09
448,-294.69,-90.908
449,-269.81,-53.515
450,-284.09,-32.847
451,-345.37,-13.74
452,-529.81,27.121
453,-1727.5,648.51
454,838.83,96.597
455,319.32,-9.4469
456,186.9,-18.062
457,127.84,-19.002
458,94.932,-18.506
459,74.192,-17.698
460,60.043,-16.861
461,49.881,-16.077
462,42.232,-15.361
463,36.309,-14.716
464,31.6,-14.138
465,27.777,-13.617
466,24.615,-13.146
467,21.952,-12.716
468,19.823,-12.37
469,17.816,-11.992
470,16.129,-11.666
471,14.655,-11.368
472,13.353,-11.094
473,12.195,-10.839
474,11.158,-10.603
475,10.222,-10.382
476,9.3728,-10.176
477,8.5981,-9.9823
478,7.8877,-9.7996
479,7.233,-9.6267
480,6.6268,-9.4626
481,6.0631,-9.3062
482,5.5366,-9.1566
483,5.0429,-9.0127
484,4.5781,-8.8739
485,4.1387,-8.739
486,3.7213,-8.607
487,3.3216,-8.4998
488,2.966,-8.3766
489,2.5973,-8.2405
490,2.25,-8.1157
491,1.9171,-7.9925
492,1.5966,-7.8696
493,1.2873,-7.7459
494,0.98822,-7.6208
495,0.69865,-7.4936
496,0.41787,-7.3641
497,0.14132,-7.2536
498,-0.11793,-7.0879
499,-0.3744,-6.9456
500,-0.62147,-6.7833
