3.490309903259066605e-06,8.725774758199928445e-07,8.725774758095404580e-07,8.725774758199930563e-07,8.725774758095405639e-07
8.725774758199928445e-07,1.745154951639985477e-06,0.000000000000000000e+00,8.725774758199926328e-07,0.000000000000000000e+00
8.725774758095404580e-07,0.000000000000000000e+00,1.745154951619080492e-06,0.000000000000000000e+00,8.725774758095402462e-07
8.725774758199930563e-07,8.725774758199926328e-07,0.000000000000000000e+00,1.745154951639985477e-06,0.000000000000000000e+00
8.725774758095405639e-07,0.000000000000000000e+00,8.725774758095402462e-07,0.000000000000000000e+00,1.745154951619080492e-06
