280,-26.527,18.982
281,-23.412,22.516
282,-19.839,25.435
283,-15.943,27.697
284,-11.854,29.288
285,-7.6922,30.221
286,-3.5621,30.528
287,0.44647,30.254
288,4.2608,29.454
289,7.8237,28.186
290,11.091,26.511
291,14.032,24.487
292,16.621,22.168
293,18.843,19.606
294,20.683,16.852
295,22.133,13.951
296,23.183,10.952
297,23.83,7.9026
298,24.071,4.8533
299,23.911,1.8577
300,23.359,-1.0281
301,22.438,-3.747
302,21.18,-6.2439
303,19.63,-8.4698
304,17.844,-10.385
305,15.882,-11.964
306,13.811,-13.195
307,11.694,-14.081
308,9.5869,-14.639
309,7.5393,-14.894
310,5.5903,-14.875
311,3.7709,-14.616
312,2.1055,-14.15
313,0.61282,-13.511
314,-0.69315,-12.735
315,-1.8037,-11.858
316,-2.7163,-10.916
317,-3.4353,-9.9462
318,-3.972,-8.9819
319,-4.3441,-8.0521
320,-4.574,-7.1798
321,-4.6864,-6.3805
322,-4.7063,-5.6633
323,-4.6569,-5.0311
324,-4.5586,-4.482
325,-4.4281,-4.0114
326,-4.2788,-3.6127
327,-4.1209,-3.2787
328,-3.9617,-3.0022
329,-3.8067,-2.7768
330,-3.66,-2.5967
331,-3.5243,-2.457
332,-3.402,-2.3535
333,-3.295,-2.2831
334,-3.205,-2.2429
335,-3.1339,-2.231
336,-3.0839,-2.2458
337,-3.0575,-2.286
338,-3.0578,-2.3508
339,-3.0888,-2.4391
340,-3.1555,-2.5499
341,-3.264,-2.6816
342,-3.4219,-2.8315
343,-3.6382,-2.9955
344,-3.9231,-3.1669
345,-4.2879,-3.3361
346,-4.7443,-3.489
347,-5.303,-3.6063
348,-5.9721,-3.6631
349,-6.7548,-3.6279
350,-7.6467,-3.4642
351,-8.633,-3.1314
352,-9.686,-2.5882
353,-10.763,-1.7969
354,-11.808,-0.72817
355,-12.751,0.6329
356,-13.513,2.2823
357,-14.013,4.1932
358,-14.176,6.3149
359,-13.937,8.5735
360,-13.251,10.876
361,-12.101,13.118
362,-10.495,15.188
363,-8.4745,16.979
364,-6.1061,18.399
365,-3.4801,19.374
366,-0.70259,19.858
367,2.1133,19.832
368,4.8562,19.31
369,7.4246,18.33
370,9.7339,16.954
371,11.721,15.258
372,13.345,13.326
373,14.588,11.244
374,15.454,9.0936
375,15.962,6.9452
376,16.143,4.8593
377,16.037,2.8825
378,15.688,1.0488
379,15.139,-0.61961
380,14.434,-2.1108
381,13.61,-3.4212
382,12.704,-4.5537
383,11.744,-5.5156
384,10.756,-6.3178
385,9.7596,-6.9729
386,8.7715,-7.4944
387,7.8041,-7.8962
388,6.8667,-8.1918
389,5.966,-8.394
390,5.1066,-8.5147
391,4.2914,-8.565
392,3.5217,-8.5546
393,2.798,-8.4924
394,2.1198,-8.3862
395,1.4862,-8.2428
396,0.8958,-8.0682
397,0.34687,-7.8676
398,-0.16242,-7.6455
399,-0.63397,-7.4058
400,-1.0697,-7.1516
401,-1.4715,-6.8859
402,-1.8413,-6.6111
403,-2.1806,-6.3293
404,-2.491,-6.0423
405,-2.7741,-5.7518
406,-3.0312,-5.4592
407,-3.2633,-5.1659
408,-3.4717,-4.8732
409,-3.6573,-4.5826
410,-3.8212,-4.2955
411,-3.9644,-4.0135
412,-4.088,-3.7382
413,-4.1936,-3.4716
414,-4.2829,-3.2154
415,-4.358,-2.9718
416,-4.4219,-2.7426
417,-4.4781,-2.5294
418,-4.5307,-2.3334
419,-4.5848,-2.1551
420,-4.6459,-1.9937
421,-4.7203,-1.8475
422,-4.8141,-1.7128
423,-4.9335,-1.5843
424,-5.0842,-1.4543
425,-5.2705,-1.3134
426,-5.4947,-1.1495
427,-5.7567,-0.94899
428,-6.0523,-0.69647
429,-6.3731,-0.37618
430,-6.7052,2.69E-02
431,-7.0293,0.52512
432,-7.3212,1.1265
433,-7.5523,1.8322
434,-7.6924,2.6353
435,-7.7118,3.5196
436,-7.585,4.4597
437,-7.2931,5.4223
438,-6.8271,6.3685
439,-6.1892,7.2573
440,-5.3929,8.049
441,-4.4624,8.7092
